1
1.0000000000E1 -4.8462517444E0 -3.6784799526E0 2.4652418478E1
1.0001000000E1 -4.8346829533E0 -3.6911057448E0 2.4604587582E1
1.0002000000E1 -4.8233558281E0 -3.7039109060E0 2.4556903175E1
1.0003000000E1 -4.8122697435E0 -3.7168942907E0 2.4509366332E1
1.0004000000E1 -4.8014240692E0 -3.7300547865E0 2.4461978118E1
1.0005000000E1 -4.7908181700E0 -3.7433913142E0 2.4414739594E1
1.0006000000E1 -4.7804514068E0 -3.7569028270E0 2.4367651813E1
1.0007000000E1 -4.7703231363E0 -3.7705883103E0 2.4320715823E1
1.0008000000E1 -4.7604327117E0 -3.7844467817E0 2.4273932665E1
1.0009000000E1 -4.7507794831E0 -3.7984772904E0 2.4227303377E1
1.0010000000E1 -4.7413627976E0 -3.8126789168E0 2.4180828989E1
1.0011000000E1 -4.7321820000E0 -3.8270507724E0 2.4134510530E1
1.0012000000E1 -4.7232364327E0 -3.8415919997E0 2.4088349022E1
1.0013000000E1 -4.7145254364E0 -3.8563017710E0 2.4042345486E1
1.0014000000E1 -4.7060483501E0 -3.8711792892E0 2.3996500938E1
1.0015000000E1 -4.6978045117E0 -3.8862237867E0 2.3950816391E1
1.0016000000E1 -4.6897932582E0 -3.9014345251E0 2.3905292856E1
1.0017000000E1 -4.6820139258E0 -3.9168107953E0 2.3859931342E1
1.0018000000E1 -4.6744658507E0 -3.9323519169E0 2.3814732857E1
1.0019000000E1 -4.6671483687E0 -3.9480572379E0 2.3769698405E1
1.0020000000E1 -4.6600608162E0 -3.9639261342E0 2.3724828990E1
1.0021000000E1 -4.6532025297E0 -3.9799580095E0 2.3680125617E1
1.0022000000E1 -4.6465728469E0 -3.9961522950E0 2.3635589288E1
1.0023000000E1 -4.6401711064E0 -4.0125084486E0 2.3591221007E1
1.0024000000E1 -4.6339966480E0 -4.0290259551E0 2.3547021775E1
1.0025000000E1 -4.6280488132E0 -4.0457043258E0 2.3502992598E1
1.0026000000E1 -4.6223269452E0 -4.0625430976E0 2.3459134479E1
1.0027000000E1 -4.6168303893E0 -4.0795418334E0 2.3415448424E1
1.0028000000E1 -4.6115584932E0 -4.0967001212E0 2.3371935439E1
1.0029000000E1 -4.6065106069E0 -4.1140175741E0 2.3328596533E1
1.0030000000E1 -4.6016860832E0 -4.1314938297E0 2.3285432718E1
1.0031000000E1 -4.5970842779E0 -4.1491285499E0 2.3242445006E1
1.0032000000E1 -4.5927045499E0 -4.1669214205E0 2.3199634412E1
1.0033000000E1 -4.5885462615E0 -4.1848721510E0 2.3157001956E1
1.0034000000E1 -4.5846087785E0 -4.2029804739E0 2.3114548659E1
1.0035000000E1 -4.5808914706E0 -4.2212461447E0 2.3072275546E1
1.0036000000E1 -4.5773937111E0 -4.2396689414E0 2.3030183645E1
1.0037000000E1 -4.5741148779E0 -4.2582486643E0 2.2988273991E1
1.0038000000E1 -4.5710543529E0 -4.2769851353E0 2.2946547620E1
1.0039000000E1 -4.5682115224E0 -4.2958781979E0 2.2905005575E1
1.0040000000E1 -4.5655857777E0 -4.3149277167E0 2.2863648900E1
1.0041000000E1 -4.5631765145E0 -4.3341335771E0 2.2822478649E1
1.0042000000E1 -4.5609831338E0 -4.3534956849E0 2.2781495879E1
1.0043000000E1 -4.5590050416E0 -4.3730139659E0 2.2740701652E1
1.0044000000E1 -4.5572416490E0 -4.3926883659E0 2.2700097036E1
1.0045000000E1 -4.5556923727E0 -4.4125188496E0 2.2659683106E1
1.0046000000E1 -4.5543566350E0 -4.4325054012E0 2.2619460943E1
1.0047000000E1 -4.5532338636E0 -4.4526480234E0 2.2579431636E1
1.0048000000E1 -4.5523234923E0 -4.4729467370E0 2.2539596277E1
1.0049000000E1 -4.5516249607E0 -4.4934015811E0 2.2499955969E1
1.0050000000E1 -4.5511377143E0 -4.5140126122E0 2.2460511821E1
1.0051000000E1 -4.5508612051E0 -4.5347799042E0 2.2421264948E1
1.0052000000E1 -4.5507948910E0 -4.5557035479E0 2.2382216476E1
1.0053000000E1 -4.5509382366E0 -4.5767836506E0 2.2343367537E1
1.0054000000E1 -4.5512907128E0 -4.5980203358E0 2.2304719270E1
1.0055000000E1 -4.5518517970E0 -4.6194137430E0 2.2266272826E1
1.0056000000E1 -4.5526209734E0 -4.6409640271E0 2.2228029363E1
1.0057000000E1 -4.5535977329E0 -4.6626713581E0 2.2189990046E1
1.0058000000E1 -4.5547815733E0 -4.6845359211E0 2.2152156053E1
