1
1.0000000000E2 3.5568798008E0 8.5304149808E-1
1.0001000000E2 3.5322188112E0 8.5225525888E-1
1.0002000000E2 3.5070058426E0 8.5227042486E-1
1.0003000000E2 3.4813353304E0 8.5299760253E-1
1.0004000000E2 3.4552899030E0 8.5435832075E-1
1.0005000000E2 3.4289417976E0 8.5628372558E-1
1.0006000000E2 3.4023541279E0 8.5871341078E-1
1.0007000000E2 3.3755820098E0 8.6159437692E-1
1.0008000000E2 3.3486735582E0 8.6488011004E-1
1.0009000000E2 3.3216707643E0 8.6852976960E-1
1.0010000000E2 3.2946102666E0 8.7250747506E-1
1.0011000000E2 3.2675240257E0 8.7678168089E-1
1.0012000000E2 3.2404399151E0 8.8132463003E-1
1.0013000000E2 3.2133822361E0 8.8611187668E-1
1.0014000000E2 3.1863721678E0 8.9112187015E-1
1.0015000000E2 3.1594281591E0 8.9633559213E-1
1.0016000000E2 3.1325662698E0 9.0173624066E-1
1.0017000000E2 3.1058004689E0 9.0730895496E-1
1.0018000000E2 3.0791428934E0 9.1304057560E-1
1.0019000000E2 3.0526040746E0 9.1891943563E-1
1.0020000000E2 3.0261931351E0 9.2493517849E-1
1.0021000000E2 2.9999179612E0 9.3107859925E-1
1.0022000000E2 2.9737853526E0 9.3734150603E-1
1.0023000000E2 2.9478011538E0 9.4371659898E-1
1.0024000000E2 2.9219703688E0 9.5019736456E-1
1.0025000000E2 2.8962972615E0 9.5677798303E-1
1.0026000000E2 2.8707854437E0 9.6345324743E-1
1.0027000000E2 2.8454379522E0 9.7021849263E-1
1.0028000000E2 2.8202573164E0 9.7706953301E-1
1.0029000000E2 2.7952456179E0 9.8400260779E-1
1.0030000000E2 2.7704045427E0 9.9101433290E-1
1.0031000000E2 2.7457354274E0 9.9810165867E-1
1.0032000000E2 2.7212392997E0 1.0052618325E0
1.0033000000E2 2.6969169141E0 1.0124923658E0
1.0034000000E2 2.6727687841E0 1.0197910053E0
1.0035000000E2 2.6487952094E0 1.0271557068E0
1.0036000000E2 2.6249963015E0 1.0345846128E0
1.0037000000E2 2.6013720051E0 1.0420760319E0
1.0038000000E2 2.5779221178E0 1.0496284213E0
