1
1.0000000000E2 2.0204520909E0 7.8313365278E-1
1.0001000000E2 2.0219128874E0 7.7654306882E-1
1.0002000000E2 2.0230554634E0 7.6995254250E-1
1.0003000000E2 2.0239078696E0 7.6336308722E-1
1.0004000000E2 2.0244957993E0 7.5677562615E-1
1.0005000000E2 2.0248427584E0 7.5019099991E-1
1.0006000000E2 2.0249702281E0 7.4360997360E-1
1.0007000000E2 2.0248978207E0 7.3703324336E-1
1.0008000000E2 2.0246434271E0 7.3046144239E-1
1.0009000000E2 2.0242233561E0 7.2389514650E-1
1.0010000000E2 2.0236524643E0 7.1733487920E-1
1.0011000000E2 2.0229442780E0 7.1078111639E-1
1.0012000000E2 2.0221111062E0 7.0423429058E-1
1.0013000000E2 2.0211641454E0 6.9769479488E-1
1.0014000000E2 2.0201135761E0 6.9116298651E-1
1.0015000000E2 2.0189686527E0 6.8463919007E-1
1.0016000000E2 2.0177377852E0 6.7812370055E-1
1.0017000000E2 2.0164286145E0 6.7161678598E-1
1.0018000000E2 2.0150480816E0 6.6511868994E-1
1.0019000000E2 2.0136024908E0 6.5862963377E-1
1.0020000000E2 2.0120975677E0 6.5214981865E-1
1.0021000000E2 2.0105385113E0 6.4567942740E-1
1.0022000000E2 2.0089300428E0 6.3921862622E-1
1.0023000000E2 2.0072764489E0 6.3276756618E-1
1.0024000000E2 2.0055816220E0 6.2632638463E-1
1.0025000000E2 2.0038490964E0 6.1989520647E-1
1.0026000000E2 2.0020820812E0 6.1347414526E-1
1.0027000000E2 2.0002834905E0 6.0706330430E-1
1.0028000000E2 1.9984559705E0 6.0066277757E-1
1.0029000000E2 1.9966019243E0 5.9427265056E-1
1.0030000000E2 1.9947235344E0 5.8789300107E-1
1.0031000000E2 1.9928227829E0 5.8152389992E-1
1.0032000000E2 1.9909014704E0 5.7516541157E-1
1.0033000000E2 1.9889612323E0 5.6881759472E-1
1.0034000000E2 1.9870035546E0 5.6248050284E-1
1.0035000000E2 1.9850297870E0 5.5615418462E-1
1.0036000000E2 1.9830411562E0 5.4983868445E-1
1.0037000000E2 1.9810387765E0 5.4353404277E-1
1.0038000000E2 1.9790236608E0 5.3724029647E-1
1.0039000000E2 1.9769967295E0 5.3095747917E-1
1.0040000000E2 1.9749588190E0 5.2468562158E-1
1.0041000000E2 1.9729106896E0 5.1842475169E-1
1.0042000000E2 1.9708530325E0 5.1217489507E-1
1.0043000000E2 1.9687864757E0 5.0593607509E-1
1.0044000000E2 1.9667115901E0 4.9970831308E-1
1.0045000000E2 1.9646288946E0 4.9349162855E-1
1.0046000000E2 1.9625388611E0 4.8728603937E-1
1.0047000000E2 1.9604419182E0 4.8109156187E-1
1.0048000000E2 1.9583384555E0 4.7490821101E-1
1.0049000000E2 1.9562288270E0 4.6873600051E-1
1.0050000000E2 1.9541133545E0 4.6257494295E-1
1.0051000000E2 1.9519923303E0 4.5642504988E-1
1.0052000000E2 1.9498660197E0 4.5028633193E-1
1.0053000000E2 1.9477346638E0 4.4415879884E-1
1.0054000000E2 1.9455984814E0 4.3804245962E-1
1.0055000000E2 1.9434576710E0 4.3193732254E-1
1.0056000000E2 1.9413124127E0 4.2584339528E-1
1.0057000000E2 1.9391628698E0 4.1976068490E-1
1.0058000000E2 1.9370091901E0 4.1368919795E-1
1.0059000000E2 1.9348515076E0 4.0762894052E-1
1.0060000000E2 1.9326899434E0 4.0157991826E-1
1.0061000000E2 1.9305246071E0 3.9554213644E-1
1.0062000000E2 1.9283555976E0 3.8951559995E-1
1.0063000000E2 1.9261830040E0 3.8350031341E-1
1.0064000000E2 1.9240069067E0 3.7749628112E-1
1.0065000000E2 1.9218273779E0 3.7150350713E-1
1.0066000000E2 1.9196444824E0 3.6552199527E-1
1.0067000000E2 1.9174582782E0 3.5955174915E-1
1.0068000000E2 1.9152688172E0 3.5359277220E-1
1.0069000000E2 1.9130761456E0 3.4764506769E-1
1.0070000000E2 1.9108803043E0 3.4170863873E-1
1.0071000000E2 1.9086813297E0 3.3578348832E-1
1.0072000000E2 1.9064792536E0 3.2986961931E-1
1.0073000000E2 1.9042741039E0 3.2396703449E-1
1.0074000000E2 1.9020659049E0 3.1807573652E-1
1.0075000000E2 1.8998546774E0 3.1219572802E-1
1.0076000000E2 1.8976404392E0 3.0632701153E-1
1.0077000000E2 1.8954232053E0 3.0046958951E-1
1.0078000000E2 1.8932029881E0 2.9462346442E-1
1.0079000000E2 1.8909797975E0 2.8878863863E-1
1.0080000000E2 1.8887536412E0 2.8296511453E-1
1.0081000000E2 1.8865245250E0 2.7715289444E-1
1.0082000000E2 1.8842924527E0 2.7135198069E-1
1.0083000000E2 1.8820574263E0 2.6556237559E-1
1.0084000000E2 1.8798194465E0 2.5978408145E-1
1.0085000000E2 1.8775785122E0 2.5401710058E-1
1.0086000000E2 1.8753346211E0 2.4826143527E-1
1.0087000000E2 1.8730877696E0 2.4251708785E-1
1.0088000000E2 1.8708379528E0 2.3678406065E-1
1.0089000000E2 1.8685851649E0 2.3106235602E-1
1.0090000000E2 1.8663293990E0 2.2535197631E-1
1.0091000000E2 1.8640706473E0 2.1965292392E-1
1.0092000000E2 1.8618089009E0 2.1396520126E-1
