1
0.0000000000E-1 7.1000000000E-1 0.0000000000E-1 6.9000000000E-1 0.0000000000E-1
1.0000000000E-2 7.0998569280E-1 -3.1793769898E-3 6.8999714941E-1 -6.3352183968E-4
2.0000000000E-2 7.0993959189E-1 -6.3587357529E-3 6.8998796133E-1 -1.2676608642E-3
3.0000000000E-2 7.0986169754E-1 -9.5380581476E-3 6.8997242681E-1 -1.9030341310E-3
4.0000000000E-2 7.0975201020E-1 -1.2717326202E-2 6.8995053074E-1 -2.5402584432E-3
5.0000000000E-2 7.0961053049E-1 -1.5896522199E-2 6.8992225183E-1 -3.1799502216E-3
6.0000000000E-2 7.0943725921E-1 -1.9075628758E-2 6.8988756264E-1 -3.8227253775E-3
7.0000000000E-2 7.0923219733E-1 -2.2254628924E-2 6.8984642956E-1 -4.4691991848E-3
8.0000000000E-2 7.0899534598E-1 -2.5433506246E-2 6.8979881284E-1 -5.1199861521E-3
9.0000000000E-2 7.0872670648E-1 -2.8612244859E-2 6.8974466658E-1 -5.7756998940E-3
1.0000000000E-1 7.0842628026E-1 -3.1790829570E-2 6.8968393877E-1 -6.4369530027E-3
1.1000000000E-1 7.0809406895E-1 -3.4969245933E-2 6.8961657125E-1 -7.1043569188E-3
1.2000000000E-1 7.0773007428E-1 -3.8147480335E-2 6.8954249976E-1 -7.7785218018E-3
1.3000000000E-1 7.0733429813E-1 -4.1325520066E-2 6.8946165397E-1 -8.4600563998E-3
1.4000000000E-1 7.0690674251E-1 -4.4503353404E-2 6.8937395744E-1 -9.1495679191E-3
1.5000000000E-1 7.0644740952E-1 -4.7680969682E-2 6.8927932766E-1 -9.8476618929E-3
1.6000000000E-1 7.0595630137E-1 -5.0858359371E-2 6.8917767611E-1 -1.0554942049E-2
1.7000000000E-1 7.0543342039E-1 -5.4035514144E-2 6.8906890821E-1 -1.1272010179E-2
1.8000000000E-1 7.0487876894E-1 -5.7212426949E-2 6.8895292337E-1 -1.1999466000E-2
1.9000000000E-1 7.0429234947E-1 -6.0389092079E-2 6.8882961503E-1 -1.2737907029E-2
2.0000000000E-1 7.0367416448E-1 -6.3565505235E-2 6.8869887067E-1 -1.3487928440E-2
2.1000000000E-1 7.0302421650E-1 -6.6741663594E-2 6.8856057179E-1 -1.4250122930E-2
2.2000000000E-1 7.0234250809E-1 -6.9917565864E-2 6.8841459403E-1 -1.5025080585E-2
2.3000000000E-1 7.0162904182E-1 -7.3093212349E-2 6.8826080709E-1 -1.5813388741E-2
2.4000000000E-1 7.0088382022E-1 -7.6268605004E-2 6.8809907485E-1 -1.6615631843E-2
2.5000000000E-1 7.0010684582E-1 -7.9443747487E-2 6.8792925532E-1 -1.7432391308E-2
2.6000000000E-1 6.9929812111E-1 -8.2618645211E-2 6.8775120076E-1 -1.8264245382E-2
2.7000000000E-1 6.9845764849E-1 -8.5793305393E-2 6.8756475761E-1 -1.9111768999E-2
2.8000000000E-1 6.9758543031E-1 -8.8967737097E-2 6.8736976662E-1 -1.9975533637E-2
2.9000000000E-1 6.9668146880E-1 -9.2141951279E-2 6.8716606280E-1 -2.0856107176E-2
3.0000000000E-1 6.9574576608E-1 -9.5315960822E-2 6.8695347553E-1 -2.1754053747E-2
3.1000000000E-1 6.9477832414E-1 -9.8489780573E-2 6.8673182856E-1 -2.2669933590E-2
3.2000000000E-1 6.9377914478E-1 -1.0166342737E-1 6.8650094004E-1 -2.3604302903E-2
3.3000000000E-1 6.9274822968E-1 -1.0483692009E-1 6.8626062260E-1 -2.4557713693E-2
3.4000000000E-1 6.9168558026E-1 -1.0801027964E-1 6.8601068335E-1 -2.5530713626E-2
3.5000000000E-1 6.9059119776E-1 -1.1118352900E-1 6.8575092395E-1 -2.6523845870E-2
3.6000000000E-1 6.8946508317E-1 -1.1435669323E-1 6.8548114065E-1 -2.7537648947E-2
3.7000000000E-1 6.8830723722E-1 -1.1752979951E-1 6.8520112434E-1 -2.8572656572E-2
3.8000000000E-1 6.8711766037E-1 -1.2070287709E-1 6.8491066059E-1 -2.9629397501E-2
3.9000000000E-1 6.8589635275E-1 -1.2387595735E-1 6.8460952970E-1 -3.0708395366E-2
4.0000000000E-1 6.8464331420E-1 -1.2704907379E-1 6.8429750677E-1 -3.1810168523E-2
4.1000000000E-1 6.8335854419E-1 -1.3022226198E-1 6.8397436173E-1 -3.2935229882E-2
4.2000000000E-1 6.8204204183E-1 -1.3339555961E-1 6.8363985942E-1 -3.4084086749E-2
4.3000000000E-1 6.8069380587E-1 -1.3656900645E-1 6.8329375961E-1 -3.5257240658E-2
4.4000000000E-1 6.7931383461E-1 -1.3974264431E-1 6.8293581710E-1 -3.6455187208E-2
4.5000000000E-1 6.7790212595E-1 -1.4291651705E-1 6.8256578175E-1 -3.7678415889E-2
4.6000000000E-1 6.7645867734E-1 -1.4609067054E-1 6.8218339858E-1 -3.8927409918E-2
4.7000000000E-1 6.7498348576E-1 -1.4926515262E-1 6.8178840776E-1 -4.0202646062E-2
4.8000000000E-1 6.7347654769E-1 -1.5244001307E-1 6.8138054476E-1 -4.1504594469E-2
4.9000000000E-1 6.7193785913E-1 -1.5561530354E-1 6.8095954037E-1 -4.2833718489E-2
5.0000000000E-1 6.7036741553E-1 -1.5879107755E-1 6.8052512076E-1 -4.4190474500E-2
5.1000000000E-1 6.6876521182E-1 -1.6196739037E-1 6.8007700760E-1 -4.5575311729E-2
5.2000000000E-1 6.6713124234E-1 -1.6514429902E-1 6.7961491807E-1 -4.6988672069E-2
5.3000000000E-1 6.6546550088E-1 -1.6832186218E-1 6.7913856499E-1 -4.8430989902E-2
5.4000000000E-1 6.6376798062E-1 -1.7150014008E-1 6.7864765685E-1 -4.9902691909E-2
5.5000000000E-1 6.6203867414E-1 -1.7467919450E-1 6.7814189791E-1 -5.1404196891E-2
5.6000000000E-1 6.6027757339E-1 -1.7785908861E-1 6.7762098830E-1 -5.2935915577E-2
5.7000000000E-1 6.5848466969E-1 -1.8103988695E-1 6.7708462406E-1 -5.4498250437E-2
5.8000000000E-1 6.5665995369E-1 -1.8422165526E-1 6.7653249725E-1 -5.6091595494E-2
5.9000000000E-1 6.5480341540E-1 -1.8740446044E-1 6.7596429602E-1 -5.7716336125E-2
6.0000000000E-1 6.5291504414E-1 -1.9058837042E-1 6.7537970472E-1 -5.9372848877E-2
6.1000000000E-1 6.5099482855E-1 -1.9377345404E-1 6.7477840396E-1 -6.1061501262E-2
6.2000000000E-1 6.4904275660E-1 -1.9695978094E-1 6.7416007072E-1 -6.2782651568E-2
6.3000000000E-1 6.4705881552E-1 -2.0014742143E-1 6.7352437846E-1 -6.4536648654E-2
6.4000000000E-1 6.4504299186E-1 -2.0333644635E-1 6.7287099717E-1 -6.6323831757E-2
6.5000000000E-1 6.4299527147E-1 -2.0652692697E-1 6.7219959349E-1 -6.8144530283E-2
6.6000000000E-1 6.4091563945E-1 -2.0971893477E-1 6.7150983083E-1 -6.9999063611E-2
6.7000000000E-1 6.3880408022E-1 -2.1291254139E-1 6.7080136944E-1 -7.1887740885E-2
6.8000000000E-1 6.3666057747E-1 -2.1610781837E-1 6.7007386653E-1 -7.3810860809E-2
6.9000000000E-1 6.3448511417E-1 -2.1930483706E-1 6.6932697636E-1 -7.5768711442E-2
7.0000000000E-1 6.3227767258E-1 -2.2250366842E-1 6.6856035037E-1 -7.7761569988E-2
7.1000000000E-1 6.3003823426E-1 -2.2570438286E-1 6.6777363729E-1 -7.9789702589E-2
7.2000000000E-1 6.2776678007E-1 -2.2890705004E-1 6.6696648320E-1 -8.1853364112E-2
7.3000000000E-1 6.2546329017E-1 -2.3211173867E-1 6.6613853171E-1 -8.3952797941E-2
7.4000000000E-1 6.2312774403E-1 -2.3531851637E-1 6.6528942406E-1 -8.6088235764E-2
7.5000000000E-1 6.2076012048E-1 -2.3852744941E-1 6.6441879920E-1 -8.8259897360E-2
7.6000000000E-1 6.1836039765E-1 -2.4173860253E-1 6.6352629394E-1 -9.0467990383E-2
7.7000000000E-1 6.1592855307E-1 -2.4495203873E-1 6.6261154309E-1 -9.2712710153E-2
7.8000000000E-1 6.1346456363E-1 -2.4816781904E-1 6.6167417955E-1 -9.4994239438E-2
7.9000000000E-1 6.1096840562E-1 -2.5138600229E-1 6.6071383444E-1 -9.7312748237E-2
8.0000000000E-1 6.0844005476E-1 -2.5460664492E-1 6.5973013725E-1 -9.9668393571E-2
8.1000000000E-1 6.0587948620E-1 -2.5782980067E-1 6.5872271596E-1 -1.0206131926E-1
8.2000000000E-1 6.0328667459E-1 -2.6105552040E-1 6.5769119717E-1 -1.0449165571E-1
8.3000000000E-1 6.0066159407E-1 -2.6428385183E-1 6.5663520623E-1 -1.0695951970E-1
8.4000000000E-1 5.9800421832E-1 -2.6751483927E-1 6.5555436739E-1 -1.0946501416E-1
8.5000000000E-1 5.9531452059E-1 -2.7074852335E-1 6.5444830394E-1 -1.1200822796E-1
8.6000000000E-1 5.9259247375E-1 -2.7398494080E-1 6.5331663833E-1 -1.1458923571E-1
8.7000000000E-1 5.8983805031E-1 -2.7722412413E-1 6.5215899235E-1 -1.1720809752E-1
8.8000000000E-1 5.8705122248E-1 -2.8046610140E-1 6.5097498723E-1 -1.1986485878E-1
8.9000000000E-1 5.8423196223E-1 -2.8371089591E-1 6.4976424383E-1 -1.2255954999E-1
9.0000000000E-1 5.8138024128E-1 -2.8695852593E-1 6.4852638278E-1 -1.2529218653E-1
9.1000000000E-1 5.7849603122E-1 -2.9020900441E-1 6.4726102459E-1 -1.2806276841E-1
9.2000000000E-1 5.7557930353E-1 -2.9346233867E-1 6.4596778989E-1 -1.3087128013E-1
9.3000000000E-1 5.7263002964E-1 -2.9671853013E-1 6.4464629949E-1 -1.3371769042E-1
9.4000000000E-1 5.6964818099E-1 -2.9997757401E-1 6.4329617461E-1 -1.3660195207E-1
9.5000000000E-1 5.6663372910E-1 -3.0323945898E-1 6.4191703701E-1 -1.3952400169E-1
9.6000000000E-1 5.6358664565E-1 -3.0650416692E-1 6.4050850916E-1 -1.4248375955E-1
9.7000000000E-1 5.6050690250E-1 -3.0977167256E-1 6.3907021438E-1 -1.4548112937E-1
9.8000000000E-1 5.5739447182E-1 -3.1304194317E-1 6.3760177707E-1 -1.4851599808E-1
9.9000000000E-1 5.5424932614E-1 -3.1631493827E-1 6.3610282279E-1 -1.5158823572E-1
1.0000000000E0 5.5107143842E-1 -3.1959060929E-1 6.3457297851E-1 -1.5469769515E-1
1.0100000000E0 5.4786078216E-1 -3.2286889926E-1 6.3301187273E-1 -1.5784421195E-1
1.0200000000E0 5.4461733145E-1 -3.2614974248E-1 6.3141913569E-1 -1.6102760418E-1
1.0300000000E0 5.4134106109E-1 -3.2943306420E-1 6.2979439951E-1 -1.6424767222E-1
1.0400000000E0 5.3803194666E-1 -3.3271878029E-1 6.2813729840E-1 -1.6750419864E-1
1.0500000000E0 5.3468996464E-1 -3.3600679692E-1 6.2644746883E-1 -1.7079694794E-1
1.0600000000E0 5.3131509248E-1 -3.3929701023E-1 6.2472454968E-1 -1.7412566648E-1
1.0700000000E0 5.2790730871E-1 -3.4258930603E-1 6.2296818248E-1 -1.7749008226E-1
1.0800000000E0 5.2446659307E-1 -3.4588355941E-1 6.2117801154E-1 -1.8088990481E-1
1.0900000000E0 5.2099292659E-1 -3.4917963451E-1 6.1935368417E-1 -1.8432482500E-1
1.1000000000E0 5.1748629168E-1 -3.5247738409E-1 6.1749485086E-1 -1.8779451493E-1
1.1100000000E0 5.1394667233E-1 -3.5577664929E-1 6.1560116546E-1 -1.9129862781E-1
1.1200000000E0 5.1037405413E-1 -3.5907725930E-1 6.1367228535E-1 -1.9483679778E-1
